ppt,donation,cond_sex,cond_metaphor,rt_consent,rt_check1,rt_check2,rt_instructions,rt_trial,rt_description,rt_pastdonations,rt_sympathy,rt_urgent,rt_self_cancer,rt_ff_cancer,rt_demographic,rt_age,rt_purpose,rt_feedback,rt_debrief,total_time,check1,check2,description,past_donations,urgent,sympathy,self_cancer,ff_cancer,gender,education,socioeconomic,english,age,purpose,feedback
19yqxekl0ay6e3r5r8jv,35,female,journey,5342,2573,4156,20147,42201,37355,5556,4404,3326,1896,2441,9750,2991,11091,3396,5233,162343,1,2,"Jennifer has lymphoma. She is facing a long path to recovery, and needs financial support.",2,6,5,N,Y,F,B,25-50k,Y,23,Sympathies?,none
1a4xx7kpd0585w2e4u8f,25,male,literal,52875,2435,5557,43318,83621,59210,12890,4785,6536,3307,3575,12618,4954,51631,2008,46639,396706,1,2,Jason has been diagnosed with stage 2 lymphoma. He is undergoing chemotherapy and hopes to recover from it. ,6,6,6,N,N,M,M,<10k,Y,46,People's propensity for charity and their selfishness?,
1ap60v7qqwh60ojyawff,10,female,battle,13241,1416,2951,6404,23118,15495,5329,4280,2282,3160,2291,7426,1610,1876,1595,5691,99099,1,2,She is struggling with cancer.  She needs help with the medical costs.,2,6,6,N,Y,F,M,50-75k,Y,45,,
1astvvdp9ywgjl5lp1lo,50,male,literal,25257,1816,2558,39148,54806,36964,7728,3568,5206,5553,2108,10956,6702,45121,5059,23983,277190,1,2,Jason has been diagnosed with lymphoma and is undergoing chemotherapy. He will have to have chemo every 21 days. ,2,5,6,N,Y,F,B,50-75k,Y,28,To see how giving people would be in an urgent situation using money they could possibly be given. ,no
1au1pahsbnlhfle3axy9,2,female,battle,3501,1907,2710,19134,17043,23246,3681,7506,8277,4494,1846,11224,3445,2767,3910,2016,117118,1,2,She had surgery and they found stage 2 lymphoma and is having treatment. She's nauseous but ok.,2,0,2,N,Y,F,B,25-50k,Y,33,,
1awcvwvcz4cu0fejc991,30,female,literal,7457,1994,4377,23492,31147,17593,38706,5114,5371,2522,1730,8084,3641,12551,1152,12052,177566,1,2,She is suffering from a cancer diagnosis. She requires frequent treatment but is so far in good spirits.,5,4,6,N,Y,F,M,25-50k,Y,25,How much people are willing to donate.,
1b3dv4pqfawzh2x176d8,40,female,journey,6208,3494,4493,72289,54841,96972,11564,5536,4728,4647,2745,18084,3664,52750,3686,7500,353758,1,2,"Jennifer has a hear of gold and deserves to have many more years of life. She is a cancer patient and in need of financial help, anything helps. ",2,6,6,N,Y,M,B,10-25k,Y,21,To see how many people can relate to a person who is battling with cancer.,
1b7f6mc9q7n3v4q6dwqy,25,female,battle,8496,2220,5364,45871,64152,70704,8793,4465,6648,9483,3106,11619,3841,2414,1476,7204,256570,1,2,Jennifer has been fighting and receiving chemo. Her friend is trying to help raise money for her bills.,2,6,6,N,N,F,HS,<10k,Y,40,,
1bbynrgby98wr9370jq1,50,male,battle,9060,13226,3365,46782,63544,67002,9377,4791,4942,2554,9779,18482,4611,10983,4329,11483,284791,1,2,That he has been diagnosed with Stage IV Lymphoma.  He is going to fight and go through Chemotherapy eventhough it makes him sick and tired.,2,6,6,N,Y,F,HS,75-100k,Y,52,,
1bdtqfdc0lq51y40rseg,50,male,literal,11775,2952,4074,26679,32392,34511,7225,2570,3794,3439,2253,10264,3684,29689,3679,12825,192234,1,2,He has been diagnosed with cancer. Any money raised would help his family get through this tought time as he fights cancer.,2,5,6,N,Y,M,HS,100-150k,Y,26,People's reactions to donation requests. ,none
1bljmbkydtoluavgwzpq,25,female,battle,8200,2594,2904,23594,117848,44739,10058,2832,3021,2051,2422,8381,2580,6406,3787,6475,248241,1,2,I think she is in a bad situation and it would be beneficial to donate to her.  I hope she recovers and gets back on her feet.,2,5,5,N,Y,F,B,50-75k,Y,36,perceptions of causes,none
1bmm1uo5l3ptezalvpe3,50,male,literal,18530,2473,3477,35548,85625,59754,6644,5712,6206,4046,2404,10731,4760,3863,1647,25956,277787,1,2,"Jason is undergoing a life-altering cancer diagnosis, where he will have to undergo many months of strenuous chemotherapy and radiation treatments. ",3,5,5,N,Y,NB,B,25-50k,Y,28,,
1bo5cb0zvxh545q90y23,40,male,battle,12982,2516,3284,30702,46912,23659,8099,2969,3543,4352,2496,12484,4848,31837,8291,22664,222057,1,2,He is battling cancer and needs money to pay for his treatments.,2,6,6,N,Y,M,B,25-50k,Y,40,Whether the remote possibility of personal gain would affect someone's willingness to give to others,Thanks and stay safe!
1brapuwq9km7z6o0vbjo,44,female,journey,6315,3342,2635,25342,25923,7899,15662,6324,7915,5260,4843,14433,5897,1876,1358,11883,148944,2,2,,10,6,2,Y,Y,M,B,75-100k,Y,27,,
1bxgz12k1ehdesxpgt8c,0,male,journey,5528,1994,2393,6185,6841,14703,4027,1743,2506,3265,1502,6097,2199,1771,1151,2778,65094,1,2,it is sad. he needs help,1,1,1,N,Y,F,M,100-150k,Y,32,,
1cav2q6spefxh8vrm5pp,25,female,journey,7375,2217,2706,38974,10518,6532,13740,3667,3790,2129,2288,11835,4815,90834,4535,8395,215306,1,2,,0,4,4,N,Y,F,B,25-50k,Y,28,i think the study was to to measure who people agree with,no
1cenbnvu9wn8a9sowecv,30,female,literal,9671,2261,3136,28054,45880,49764,6408,2256,3639,2631,2311,8462,3662,35923,3899,7117,215736,1,2,"A woman has been diagnosed with cancer, and could use some help payimng for her medical fees",0,4,6,N,N,M,B,<10k,Y,24,"I think this is an empathy test. Otherwise, why ask how much money we'd give? ",
1cudf1dsus72lws7oevj,40,female,literal,25754,3946,11884,474183,27012,21642,11302,4388,8954,5686,5193,12990,7552,2581,2573,13184,641654,1,2,it was amy on a friend,10,6,5,N,N,F,B,50-75k,Y,45,,
1cwqmxvgkumn7vrlys9a,5,female,battle,10802,1855,3163,29088,46206,63039,5967,2803,4763,3366,3625,7226,5641,46244,1827,25213,261252,1,2,Jennifer is fighting a battle for her life . She had a complicated surgery which led to her receiving a cancer diagnosis. She is currently going through Chemo and is going to need some finance help with all the medical things. ,5,6,5,N,Y,F,HS,75-100k,Y,45,I feel that it is a relation between how we see a situation and the amount of money one is willing to donate. ,
1del76ymqwrg9nzmwx9t,0,female,battle,2826,1230,1679,10328,14870,9855,2623,1807,2087,1278,2543,5269,2255,1479,864,1739,63076,1,2,A woman has cancer and needs money for treatment.,0,0,0,N,N,F,HS,10-25k,Y,27,,
1dghz0m1uajeh9zks1ns,25,female,battle,55564,4065,3770,49970,69462,93647,7481,4268,6636,6740,3192,15894,4079,2980,2309,8656,339084,1,2,"She is fighting stage II leukemia, receiving chemo treatments, and is fighting hard to survive. She needs help to pay for the cost of all the medical expenses.",12,5,5,N,Y,F,A,10-25k,Y,61,,
1dgjf5uedpz5ep5mwa70,40,male,literal,11561,2048,3312,37982,38950,59539,7568,2485,3567,3967,1659,9790,2375,3181,1629,26630,216670,1,2,"Jason has stage 2 lymphoma and has began treatment. He is expected to need additional treatments every 21 days, so his best friend is trying to raise money to help him pay for his medical care.",3,6,4,N,Y,M,B,75-100k,Y,22,,
1dj947x3sc3yy2wuvvya,50,female,journey,34332,3385,3788,50315,64730,277578,9216,5657,9183,5647,3134,12999,5295,9685,4519,29072,528888,1,2,"Jennifer is going to undergo one of the most life altering processes possible.  When my wife was first diagnosed, she was told by a survivor that if the cure doesnt kill you, the process will be incredibly positive for you.  We didnt think this was possible but it is totally true.  Cancer and its treatment/recovery process will help a person to quickly decide how they want to spend their very precious time.  People and things that cause stress, anxiety, anger, or disappontment are quickly left behind.  Love, happiness, support, kindness - people and places and things that provide this are truly what life is about and you prioritize these over everything else.  The treatment is horrible, but you see the kindness in so many people that it helps you with strength you didnt know you had.  Minute by minute, you make it through to the end.",15,6,6,N,Y,M,M,>150k,Y,51,,
1dn499wmdl6wfuj4bmkp,0,male,journey,7850,2071,2538,21108,30677,75033,5342,2928,3567,2652,2023,12514,3156,7155,2351,14172,195645,1,2,jason's situation is very sad. he has lymphoma. he has to go through a lot of painful treatments. he needs money to help him survive. please give jason money if you have compassion for his suffering.,3,6,6,N,Y,F,B,25-50k,Y,34,social networks,
1dt08gckzay7xtkufz4t,40,male,battle,23755,6808,7950,73386,41615,54301,9845,4367,7429,3666,4556,10078,5244,5585,13493,6760,280318,1,2,"That he needs help, and people need to support him",2,6,6,N,N,F,M,75-100k,Y,56,,good study
1dv2930mgb1j1ugghyv5,25,female,battle,4684,4967,4017,15087,9082,29433,14278,3232,5109,17231,17872,7905,7549,3618,1995,5358,152298,1,2,Battling leukemia and is looking for people to donate to her situation to help with medical bills ,3,6,5,N,N,F,M,25-50k,Y,34,,
1dvouvn8z9ukvqqq05pw,30,female,journey,37145,3159,3651,35036,59570,30685,10438,4832,5107,2748,6612,16014,6835,7667,2303,44966,277672,1,2,Jenifer has lymphoma and is undergoing treatment. She received her first round of chemo.,2,5,6,N,Y,F,M,100-150k,Y,34,Compassion,
1dxop3qtxgd60kxn1uah,40,female,battle,52686,2650,4159,26024,84272,157085,8985,3734,10884,4821,2895,16838,4321,58610,4422,29456,472038,1,2,"Jennifer has Lymphoma, a serious form of cancer. She's currently undergoing treatments to try and beat it but, these treatments are really tough. They make her feel terrible.  On top of all that, these treatments are really expensive and she will have to pay for a lot of it herself.",15,5,5,N,Y,M,M,>150k,Y,46,I think we were testing how we related to the story and if it translated to action. I am guessing there is another group that will have a different script to determine if it has a different effect.,no
1dz2jck0h11gs582dous,25,female,battle,16245,2146,4415,45776,55510,57117,12355,8514,5630,2983,5077,16132,3918,4415,22399,50293,313502,1,2,"Jennifer has cancer and is undergoing treatment.  However, what is not known is if she has insurance covering treatments, if she has a source of income, etc.  ",6,4,4,N,Y,F,HS,25-50k,Y,48,,To see how charitable people would be.  
1e3j7a3vkbuj5dyttfm8,34,female,journey,59188,3653,7482,33888,9372,47476,6506,4643,12142,6891,6620,11359,8362,6918,2782,5239,233337,2,2,making the distions with the requirements and i was choose in my way of seeing the summary,5,5,4,N,Y,F,B,<10k,Y,25,,
1e68jovjhmytzwenhw0z,0,female,journey,2248,2246,3138,16685,54605,22021,5578,2649,2734,2024,1638,6982,2336,1782,723,1725,129737,1,2,She has a late stage disease that will probably kill her if she doesn't get the medical support she needs.,2,4,3,N,N,M,B,100-150k,Y,29,,
1eepwam2fcsyzg84zzsp,34,female,literal,15868,3670,1911,5247,6243,1587,3895,2789,7304,2712,2149,9297,5748,3721,4503,11680,89035,3,2,,12,6,6,Y,Y,M,B,10-25k,Y,45,,
1ejd1xp9pt8k33mr8nvm,26,female,literal,9938,2650,12264,12452,20946,33772,5585,2515,3765,3747,2749,14594,4638,42661,7545,3371,183428,1,2,We are raising money for a girl who has cancer. She is in the process of going through chemo and treatment.,5,6,6,N,Y,M,M,50-75k,Y,29,Peoples sympathy for someone with cancer and willingness to donate based on if you personally know someone who has dealt with cancer. ,Thanks for the opportunity! 
1eje8u7xbxb7c0mktywl,30,male,battle,23086,1522,1767,21311,20273,94642,5203,2859,4826,3623,2265,11530,4387,18821,1828,23125,241556,1,2,"Jason had a thyroid problem that has now escalated to stage II lymphoma. His friend has started a campaign to raise money to help him pay for expenses related to his treatment. I am slightly concerned that his friend is using this as a way to make money off of Jason, but figure that he is probably telling the truth. ",52,4,4,N,Y,M,M,25-50k,Y,26,How generous people are in response to questions for money. ,
1emuphcssl2t05rzq16h,36,male,battle,17342,6217,7960,7534,7906,102273,19822,2726,7045,2244,2114,21675,3970,5644,2354,5572,223323,1,2,"Welcome to Jason's Friends Foundation. Our mission is to assist Wyoming families whose children suffer from childhood cancers or brain or spinal cord tumors ...
",12,4,4,Y,Y,F,B,50-75k,Y,51,good,
1euhxognmyzdah0gkppc,25,female,literal,55850,3562,5641,50044,95956,89605,14718,11666,8526,4323,5321,17063,5465,57500,10264,10773,446715,1,2,"Jennifer's situation is in need of help.  After undergoing thyroid surgery, she is going to have chemo treatments for the next 3-4 months.  While her energy is up, she is still not 100% herself.  She is in need of some financial assistance.",2,5,5,N,Y,F,P,25-50k,Y,67,How much the public is willing to contribute to someone who needs financial assistance.,None
1evvqlzhfkb9uy3oe6x6,50,female,battle,3515,2453,4046,34090,57727,93492,11873,4536,4747,3241,3324,10257,4764,6132,35444,1900,281823,1,2,Jennifer has lymphoma. It was found due to an operation with her thyroid gland. Jennifer now faces chemotherapy. A friend is raising money to help Jennifer through this tough time.,4,5,5,N,Y,F,M,75-100k,Y,58,,Thanks! This is a well constructed survey.
1f8z89wn8wdzyusrcdp5,30,female,battle,17133,2871,2798,20487,23755,71653,4478,4569,3057,3816,3138,12037,2396,32834,9148,12313,226890,1,2,I would say that Jennifer has some health problems that need quick attention.  She is a strong person that has a big fight against cancer coming up and needs some financial help.,2,5,5,N,N,M,P,25-50k,Y,32,It might be testing to see how willing someone is to donate money to someone they might know with a major health problem.,Thanks for the opportunity!
1fa0dxj1fw5u77xmmkm8,10,female,battle,27952,2115,5124,36519,43978,33335,5472,5146,4473,3126,6848,13161,3645,20883,4091,2540,218882,1,2,She had surgery on her thyroid but now has also developed cancer. She is in the middle of the battle with it and needs help to pay for her medical treatment,1,6,5,N,Y,M,B,100-150k,Y,35,If people are generous with money that they are awarded,No
1frox6khh2obb67mv6ow,10,male,journey,28702,1790,3574,25345,30825,23347,9047,6038,2563,4043,2289,11396,3656,1851,1008,18475,174455,1,2,he has lymphoma.  he is aware of the hard days ahead; his friend set up this gofundme for him. ,0,5,5,N,Y,M,M,75-100k,Y,38,,
1ftzsv192qxk7qvdg735,20,female,journey,4067,990,727,27183,16302,8244,4753,1763,2972,1776,1522,9221,2895,1425,1257,10758,96132,1,2,She is a great person diagnosed with Lymphoma,0,4,3,N,N,M,B,50-75k,Y,30,,
1g206ddcm7tvjdyngaon,5,male,literal,6705,3514,4127,34863,54982,38310,15572,6778,5385,3377,2950,13556,5607,8572,3382,12068,220356,1,2,THE YOUND MAN NEEDS HELP TO BE SAVED. EVERY LITTLE BIT COUNTS,2,6,6,N,N,F,HS,25-50k,Y,63,SHARING,"NA"
1g4064y8hyq69rvf3k92,50,female,literal,84306,6406,5950,65083,103539,154321,25210,9020,21523,22614,6177,48988,40564,85683,86306,135989,902272,1,2,"i would tell them that she is a strong person having to deal with cancer and chemo therapy and she needs all d
the help and support.",1,6,6,N,Y,NB,<HS,<10k,Y,40,social relations and health emergencies.,i really enjoyed the vast range of questions the survey seems really relevant and thoughtful. 2 thumbs up
1gmhelqwj91kj6h36yvz,10,male,journey,2474,2003,4174,3508,38494,25817,4330,2471,3544,2200,1621,5286,3271,1036,998,2771,104477,1,2,A person that is fighting cancer. They are willing to give it their all but at the end of the day they need a little help. ,2,5,5,N,N,M,HS,50-75k,Y,26,,
1gwp53hm2hu7jo5vxpw5,30,male,literal,8114,1806,3213,21000,34256,95574,6553,5056,9413,3284,2462,10937,9392,68010,1854,4707,285867,1,2,"I would explain that Jason's friend unfortunately has lymphoma. While it isn't as bad as it could be, he still has stage 2 and it will be a tough road moving forward. Jason is helping his friend raise money for treatment as he has to go through rounds of chemeo and local radiation if deemed necessary. Jason's friend is beloved by many so this campaign will really help out. ",22.381,6,6,N,Y,M,B,100-150k,Y,32,To see how much we donate to a situation depending on how much empathy we feel towards the cause. personal situations will also be measured. Example: people who have been affected by cancer or people in their family that have been affected by cancer may choose to donate more than those who haven't been through that. ,
1hf00pv92oacfxza2ftz,10,male,battle,1294712,1497482,7434,631100,325026,26468,5045,1925,3108,2421,1731,6348,3061,2133,1856,1463,3811847,1,2,"He's got leukemia and we need to help him raise money for his treatment.  Medical costs are a joke in america, so we need to help",10,4,5,N,N,M,B,100-150k,Y,41,, 
1hghvlkxcdsgpw96weqq,40,male,journey,54253,2313,5207,46775,73836,233695,6876,3791,5469,4118,4191,17680,5062,42723,42444,28613,577622,1,2,Jason is a normal person with a good character who just got a very evil disease. He is fighting it off with all his strength but the costs involved are overwhelmed. lets help make that weight a little better ,10,5,5,N,N,F,B,100-150k,N,42,i thought it was interesting specially because of the fact that in the end someone in need will have a donation ,there should be more things like this to spread the love and at the same time produce 
1huhqm95gtp16wax0q56,0,female,literal,26954,2883,3248,29933,55629,31054,8889,5652,23499,3198,7701,13527,3416,105677,9683,19558,350969,1,2,She has stage 2 lymphoma. She requires many treatments and trips to the hospital to potentially get better.,4,5,6,N,Y,M,B,<10k,Y,34,"I'm not sure. I wanted to explain though. I'm not callous. But one thing that wasn't explained was what kind of person Jennifer was. There are many organizations and people to donate money to that are great people. But if Jennifer is a terrible person, I can't donate to her. That information wasn't given. Put in there what kinds of charitable work she is involved in. What kind of people she associates with. Humanize her a bit more. That's my advice.",I think I covered it in my last answer.
1j6ykv7ery37utvxu44t,30,female,journey,36934,78618,5572,8643,10205,13273,5730,5792,10081,6506,3504,11213,60482,5958,7050,9450,283623,1,0,Nice and good,4,5,5,Y,Y,M,B,75-100k,Y,28,Nice,Nice
1j9nez5kv9ecphlkhe36,50,female,literal,11593,3565,5248,10604,14765,205356,6276,6029,75032,8469,5858,27658,7283,23529,6102,10523,429284,1,3,"""Friends"" In their original contracts for the first season, cast members were paid $22,500 per episode. As the show entered its second season, cast members received different salaries, varying from $20,000 up to $40,000 per episode",5,6,6,Y,Y,M,D,10-25k,Y,-70.659,good,good
1jenyv1vve4z3k4qwj9s,0,male,battle,36996,3957,14114,47729,53370,86581,18085,4568,8801,7653,5673,16025,5859,41175,12866,8419,372726,1,2,Jason has cancer and he tells his friend that he hope that he never gets cancer because it is very bad,1,6,6,Y,Y,F,HS,<10k,Y,61,about donating for a person that has cancer,no
1jh4hdf0rgx98qdczejv,4,female,battle,17988,2454,2632,27721,17507,32790,13656,3790,2582,2521,1861,12464,4249,21380,2386,7818,174316,1,2,Jennifer has been diagnosed with Lymphoma. She will be undergoing several weeks of chemotherapy and needs financial support to do so.,2,5,3,N,N,M,HS,<10k,Y,19,How likely someone is to sympathize with gofundme pages. ,
1jppb7j5erv2z8657fkk,0,male,literal,23622,3485,7108,10648,40067,118007,11385,5512,9067,4938,6324,13660,5038,19862,1894,3400,284394,1,2,i was say he very nice person that need help. He have health problem which he need help.,2,6,6,N,Y,F,A,10-25k,Y,60,"Reading a passage and responding to questions
",
1jwgc4xdhcuu3bp7rejt,25,female,battle,15710,4162,4486,178405,37847,503391,8347,3828,4885,4164,3345,12409,3763,26022,41723,30481,883461,1,2,Jennifer is in need of money to help fund her during her chemo therapy. Her friend is rasing the money for her.,2,5,6,N,N,M,B,25-50k,Y,33,If people were likely to donate based on a third person account,"That statement to donate seemed like a lot of scams I have seen on go fund me, can never be sure who is honest and who just wants cash."
1k3qrwx73h48trk09s2j,10,male,literal,5844,2961,2497,8379,68135,14738,4207,54018,8339,5566,3003,19026,4615,4637,4579,15709,226540,1,2,jason diagnised with lymphoma,2,6,6,N,N,M,B,10-25k,Y,25,na,na
1kfpzbrsesqhf08mxz5z,50,male,battle,30669,1928,2054,14090,22983,25740,6652,1944,5747,1841,2437,7843,2131,28728,1309,37869,197912,1,2,"Jason is a young man who has lymphoma, and he's going to need chemo for the next 3-4 months. He's short on medical expenses and he needs help. ",5,5,6,N,OO,F,B,<10k,Y,22,Whether people would put aside the chance to win money to help someone they don't know. ,
1kv6xdhg7aex9yf4fcv2,25,male,journey,3708,2888,2925,43772,85073,199642,17010,2200,4329,2594,2592,6422,3614,2243,1662,2038,383338,1,2,Jason had thyroid surgery and was diagnosed with stage 2 Lymphoma. He's undergoing chemo.,3,6,6,N,Y,M,A,25-50k,Y,41,,
1l2a5o6db89d7m6t4yq6,50,male,battle,13811,2308,3324,38204,57176,72335,6739,5218,6714,3847,2740,16710,3355,3070,2734,50299,289114,1,2,Jason has stage 2 lymphoma cancer. He is undergoing treatment with optimism but needs help with the many expenses that come with treatment.,15,3,6,N,Y,F,HS,10-25k,Y,24,,
1l36veays3bqqy678f2z,25,male,battle,8697,2515,2694,23018,97292,44791,5881,2919,4133,3095,3803,9849,4403,1948,2569,10023,228014,1,2,Jason had surgery on his thyroid and now is fighting lymphoma. He is undergoing chemotherapy treatments for a few months.,0,2,4,N,Y,M,B,50-75k,Y,32,,
1ln21lxhnmx8b426vj5m,20,female,journey,11973,2375,2978,21929,57154,57752,9023,4490,7218,2978,5223,18367,3225,27616,3876,4362,241053,1,2,that she recently had a thyroid surgery and now is battling lymphoma and her good friend is collecting donations to help pay for medical bills and such.  ,1,4,5,N,Y,M,A,OO,Y,24,to see if people would donate to somebody who is in need based on how they can relate to the situation.,n/a
1lop148ozjuj9q95zzzg,0,female,journey,14115,1828,2705,22587,24937,31740,5127,2598,4345,2529,2508,10414,3086,2137,1582,5092,137818,1,2,Jennifer has lymphoma and this campaign is helping to raise money for expenses she has along the way.,3,5,5,N,Y,F,M,100-150k,Y,47,,
1lrwwd90jo570eel4lyd,0,male,journey,3754,2148,4176,33780,52510,32947,4952,4526,4471,5239,2261,7794,2862,24787,6824,2082,195472,1,2,He has cancer and is currently undergoing chemotherapy. He is motivated to recover.,2,2,4,N,N,M,M,25-50k,Y,31,To see how willing I am to donate hypothetical money. ,No
1ly7pw658lsxwmtx36zy,5,female,literal,14330,2470,3970,43533,69193,42256,11121,6279,8131,4806,3354,17009,4349,18561,4836,20914,275614,1,2,"Jennifer has lymphoma, and although she's pretty upbeat right now, her first bought of chemo was tough. Her financial situation is going to be difficult.",20,6,6,N,Y,M,M,50-75k,Y,52,To see how much people would be willing to donate to a stranger via crowdfunding.,none
1lz74ralmjbmv2x0cuxz,50,male,literal,362646,1779,3021,45608,190093,38253,4093,2293,3685,2654,3046,8252,6861,3838,1263,6546,684484,1,2,Someone has leukemia and can't afford the chemotherapy. He's responded well to the first treatments.,2,5,4,N,Y,M,B,25-50k,Y,43,,
1m6kgm6cwftgsxad0amz,0,female,journey,27456,2709,3711,39135,63358,52870,8955,3879,4625,4813,2538,14096,3310,24322,2558,9999,269251,1,2,"Jennifer has lymphoma, but is already showing good progress on the road to recovery.  She is more fortunate than many.",4,2,4,N,Y,F,B,10-25k,Y,69,"Considering the odds, how likely are we to donate one way or the other?",
1m8vr7p3x5aa645crmrb,25,male,battle,7225,2918,3925,34128,43918,52596,11574,6363,4606,5661,4513,9380,3282,2573,1926,5185,201568,1,2,He is undergoing chemotherapy over several months. He has many expenses associated with the treatment.,2,2,6,N,Y,M,HS,75-100k,Y,56,,
1mf0rcvydjgx804n24w2,35,female,battle,44796,52198,10691,17735,20941,99499,3470,3004,7221,6555,4418,48665,5604,44510,26590,9790,407903,1,1,"BECAUSE THIS IS SEARCH STUDY ,THERE UNKNOWN RISK THAT ARE UNFOREESEBLE.",2,3,4,Y,N,M,HS,10-25k,Y,24,THIS IS THE MOST VALUBLE AND USEFUL EXPREMENTS,THIS ONE EXPREMEND IS VALUBLE 
1mv9lzxawztbrkeqhhag,25,female,journey,553919,2086,3947,29970,52063,64415,6108,6310,7097,3496,2742,11591,4723,3126,2035,12398,766410,1,2,A cancer patient who has undergone surgery is now going through further treatment. there are a lot of expenses incurred along the way. She is doing ok and hoping for the best.,12,3,6,N,Y,F,B,<10k,Y,38,,
1mwjkbdayw1yw60ee09x,0,female,journey,13060,2845,3655,36563,70875,44956,11598,5737,4341,3396,3711,11135,3632,20092,1699,12328,249911,1,2,"After sweet Jennifer's thyroid surgery, the doctors found that she had cancer. She'll need many treatments in the next few months.",12,5,2,Y,Y,F,M,100-150k,Y,61,Willingness to donate to charity,
1n9uwjxq42043gn3or0z,40,male,literal,15235,2216,2941,31807,130221,50367,5188,3047,3707,3019,2569,8630,4584,2449,1351,17063,285023,1,2,"Jason had surgery for a thyroid issue and then was diagnosed with lymphoma. He's currently undergoing treatment, chemo and radiation, and so far seems to be responding well, but it's a long road ahead for him until he's clear of the disease.",4,5,6,N,Y,M,M,100-150k,Y,45,,
1nckvt92u95357102a7f,0,male,literal,45166,5793,8171,38685,81704,108355,9754,7962,3966,5834,4052,20417,5990,13250,2975,41345,403792,1,2,Jason is not doing very well but is fighting to hold on. Hopefully he has really good health insurance so that his relatives do not go bankrupt.,0,6,2,N,Y,M,B,25-50k,Y,30,,
1ndgjg6cn8y82n6avks3,47,male,battle,9561,3269,4103,34275,64510,110673,10405,6078,9996,5206,2870,9794,4443,5023,2201,18013,300771,1,2,He is battling stage 2 cancer. He had surgery and is currently undergoing chemo. His treatments are every 3 weeks. After his treatment he has a few days of nausea and weakness. He is incurring a lot of expenses and could use help covering the cost.,15,6,6,N,Y,F,B,>150k,Y,52,,
1nm9yfnn14zfyv6onopy,45,male,literal,29668,4996,4709,5931,9824,20252,4650,3559,7527,5621,7382,10858,8058,12021,5006,5155,147767,2,2,that is the difficult,2,5,5,N,OO,M,B,25-50k,Y,30,good,good
1nww2obodmsc5p8keorr,25,male,battle,7591,2483,4339,53455,89308,59640,7523,4784,5856,6859,2199,43454,4457,60936,2564,15605,372479,1,2,Jason's situation may not be the best right now  but he's got plenty of help recovering. ,2,4,6,N,N,M,HS,<10k,Y,25,I believe your testing to see how generous people will.,
1oc5cn5r2adg42ykwgeh,20,male,literal,29870,5537,6066,40436,53595,130221,9780,6634,7136,5377,3752,13224,5761,5041,2617,11879,337269,0,2,"Jason has stage 3 Lymphoma, & needs funding to pay for surgeries, medications, hospital stays & other medical costs. This is a crowdfunding campaign to support him.",0,5,4,Y,Y,M,HS,10-25k,Y,65,,
1pj55etrucwgukfukq3m,0,male,journey,18343,2125,3279,38994,38736,75081,11451,4850,4076,4775,2318,16980,3198,22584,1758,24086,272929,1,2,Jason has been diagnosed with Lymphoma after undergoing a Thyroid surgery. He will be in rough shape for the foreseable future as he will need multiple rounds of chemo for about 4 months.,0,4,3,N,Y,F,B,<10k,Y,23,Whether campaigns are effective and we are charitable people.,
1pl3kh9x9b0yxrv7b93b,35,female,battle,46010,2453,3506,24599,20240,43014,4878,3908,4302,2987,2510,12056,5210,4772,1679,4136,186681,1,2,Jennifer is suffering from the cancer lymphoma.  She is in dire need of financial assistance to help her afford her treatments.,2,5,5,N,Y,F,HS,25-50k,Y,37,Unsure,
1pyuxl75w0q5p15nldgo,44,male,journey,52151,1158,1256,3267,19408,164045,24331,5035,5044,3064,4484,7784,2877,3385,1212,3977,305622,1,0,Jason's diagnosed with lymphoma he need treatment of chemotherapy and local radiation he needs our help to take care of his medical expenses,3,3,5,N,Y,M,B,<10k,Y,32,,
1pzko8cnrr563uz2cs1x,28,male,journey,14644,18489,2164,6567,56330,39229,6373,4673,6573,5411,3553,16211,6482,22650,11296,9919,231277,1,2,nice to have a good friend and proud to have aa a friend,3,4,4,N,N,M,M,10-25k,Y,29,nice to have this survey,good to have
1qbcjbjgd5kfafmo2vtb,25,male,literal,3409,1407,57,19086,18729,39814,3373,2176,4123,2955,2225,7035,3008,102534,5441,3591,219558,1,1,"Jason has cancer (lymphoma), and his best friend is running a Kickstarter to help pay for medical costs. ",1,4,4,N,Y,NB,A,10-25k,Y,34,"I don't know, but it's extremely cruel and also not very useful to whatever you're measuring to ask people to donate part of their paycheck directly to a sob story just to prove we're not assholes. is this even real? i bet it's not a real situation. would you personally love it if someone took money directly out of your pay to a cause you couldn't personally vet yourself? i'm SO tired of ""studies"" like this that don't measure shit about how we would actually give to charitable causes in the real fucking world.",oh i just did. jerks.
1qowx0jufj7t45pfmz3x,43,female,battle,16879,1797,5287,5582,9488,26816,7699,2836,7376,3082,2903,9011,9464,22060,4966,6612,143772,3,2,The family and friends of Jennifer Dulos issued a new statement Friday as the search for the missing New Canaan mother hit the four-week mark.,12,5,4,N,N,M,B,25-50k,Y,25," Colleges are dropping the SAT or ACT for admissions, they are ... Tufts University announced a three-year experiment with going test optional. ... kind of college can find a similar college is test optional and have success with .",GOOD
